id,title,description,price,purchases,desc_length
5977523,Pepperonistar,"Tomat, ost, pepperoni, bacon, champignon, løg, peberfrugt, oregano",75.0,,66
5977524,Husets Indbagt,"Tomat, ost, skinke, oksekød, rejer, champignon, oregano",100.0,,55
5977525,Doro Indbagt,"Tomat, ost, spaghetti, kødsauce, oregano",100.0,,40
5977526,Græsk Indbagt,"Tomat, ost, kebab, løg, majs, champignon, peberfrugt, oregano",100.0,,61
5977527,Calzone 2,"Tomat, ost, skinke, spaghetti, kødsauce, oregano",100.0,,48
5977528,UFO (Indbagt),"Tomat, ost, skinke, kebab, champignon, løg, grøn peber, hvidløg, chili, oregano",110.0,,79
5977529,Athen,"Tomatskiver, ost, løg, oliven, salatost, bersillikum",100.0,,52
5977530,Sparta,"Tomatskiver, ost, kebab, løg, oliven, salatost, bersillikum",100.0,,59
5977531,Patro,"Tomatskiver, ost, pepperoni, løg, oliven, salatost, bersillikum",100.0,,63
5977532,Volos,"Tomatskiver, ost, lkylling, løg, oliven, salatost, bersilikum",100.0,,61
5977533,Presedente 1,"Tomatsauce, ost i kant, augberginer, courgetter, løg, hvidløg",100.0,,61
5977534,Presedente 2,"Tomatsauce, ost, spinat og slatost",100.0,,34
5977535,Presedente 3,"Tomatsauce, ost, paprika, løg, kebab, pepperoni, oliven og jalapenos",100.0,,68
5977536,Presedente 4,"Tomatsauce, ost, paprika, løg, oliven falafel og salatost",100.0,,57
5977537,Parma 1,"Tomatsauce, ost, parmaskinke",90.0,,28
5977538,Parma 2,"Tomatsauce, ost, parmaskinke, rucola, friske tomater",95.0,,52
5977539,Parma 3,"Tomatsauce, ost, parmaskinke, rucola, friske tomater, parmesanost",100.0,,65
5977540,Parma 4,"Tomatsauce, ost, gorgonzola, mozzarella ost, salatost, parmaskinke, rucola, friske tomater, parmesanost",100.0,,103
5977541,Luksus Vegetar,"Tomat, ost, champignon, broccoli, løg, artiskok, tomatskiver, spamsk peber, majs, hollandaisesauce, hvidløg og oregano",80.0,,118
5977542,a. Vegetar,"Tomat, ost, champignon, peberfrugt, majs, ananas, oliven, løg, tomatskiver, hvidløg og oregano",80.0,,94
5977543,"Tomat, Ost, Kylling","Tomat, ost, kylling, salat, dressing og oregano",70.0,,47
5977544,"Tomat, Ost, Kebab","Tomat, ost, kebab, salat, dressing og oregano",70.0,,45
5977545,"Tomat, Ost, Skinke","Tomat, ost, skinke, salat, dressing og oregano",70.0,,46
5977546,"Tomat, Ost, Oksekød","Tomat, ost, oksekød, salat, dressing og oregano",70.0,,47
5977547,"Tomat, Ost, Pepperoni","Tomat, ost, pepperoni, salat, dressing og oregano",70.0,,49
5977548,Ostekant 1,"Tomat, ost, ksinke, pepperoni, pølser, bacon, hollandaisesauce og oreano",100.0,,72
5977549,Ostekant 2,"Tomat, ost, oksekød, gorgonzola, løg, champignon, peberfrugt og oregano",100.0,,71
5977550,Ostekant 3,"Tomat, ost, skinke, pepperoni, hollandaisesauce og oregano",100.0,,58
5977555,Lasagne,"Med ost, tomatsauce og kødsauce",90.0,,31
5977556,Spaghetti alla Bolognese,Med oksekød i tomatsauce,90.0,,24
5977557,Spaghetti alla Diavola,Med oksekød i stærk fløde eller tomatsauce,90.0,,42
5977558,Pasta Nudler,"Med tomatsauce, oksekød, bacon, champignon, flødsauce",90.0,,53
5977559,Risotto Milano,"Ris med kylling, rejer og ananas i karrysauce",90.0,,45
5977560,Scalloppina alla Panna,200g Oksefilet dampet i  hvidvin med champignon og bacon i flødsauce. Serves med pommes frites og hvidløg,200.0,,105
5977561,Grillet Hereford Fillet,"200g med pommes friets, hvidløgsmør eller beanaisesauce, salat og dressing",200.0,,74
5977562,Spareribs,"500g med pommes frites, barbequesauce, salat og dressing",180.0,,56
5977563,Græsk Bøf,"2stk. med pommes frites, løg, tomat, salatost og tzatziki",140.0,,57
5977564,a. Svine Mørbrad,"Med svinemørbrad, løg, ovenbagt, ost, pommes, tacosauce og salt",200.0,,63
5977565,Hollandsk Kylling Tallerken,"Hollandsk sauce, salat, pommes frites eller fladbrød og dressing",90.0,,64
5977566,Hollandsk Doner Tallerken,"Hollandsk sauce, salat, pommes frites eller fladbrød og dressing",90.0,,64
5977567,1/2 Kylling,"Med pommes frites, salat og dressing",90.0,,36
5977568,1/2 Mexicansk Kylling,"Med pommes frites, salat og dressing",95.0,,36
5977569,Fiskefilet,"1 stk. Med pommes frites, salt og dressing",90.0,,42
5977570,Skinkeschnitzel,"Salt, pommes, frites og bearnaisesauce",90.0,,38
5977571,Chicken Dipper,"10 stk Med pommes frites, salat og dressing",90.0,,43
5977572,Indbagte Rejer,"10 stk Med pommes frites, salat og dressing",90.0,,43
5977573,Herregårdsbøf,"200 gr. bøf med ærter, pommes og bearnaisesauce",140.0,,47
5977574,Falafel Ret,"10 stk. med pommes frites, salat og dressing",90.0,,44
5977575,Gråsten Gyros,"Salat, ris, tomat, agurk, dressing og tzatziki",100.0,,46
5977576,Kebab Mix,Med salat oh dressing,90.0,,21
5977577,Kylling Mix,Med salat oh dressing,90.0,,21
5977578,a. Pølse Mix,"Med løg, karryketchup og pommes frites",90.0,,38
5977579,Hot Wings,10 stk med pommes og mayonnaise,100.0,,31
5977581,Pommes Frites Stor,"Med 1 ketchup, 1 remoulade eller 1 pommesfritessauce",40.0,,52
5977582,Hvidløgsbrød,Med ost,60.0,,7
5977583,Pita Kebab,Med salat og dressing eller tzatziki,80.0,,36
5977584,Pita Kylling,Med salt og dressing eller tzatziki,80.0,,35
5977585,Rulle Kebab,Med salt og dressing eller tzatziki,60.0,,35
5977586,Rulle Kylling,Med salt og dressing eller tzatziki,60.0,,35
5977587,Nachos,"Med ost, tomatsauce og kyllingestrimler",75.0,,39
5977588,Blandet Salat,Med Brød og dressing eller tzatziki,80.0,,35
5977613,Kage / Dessert,false,20.0,9.0,5
5977615,Dagens Ret,false,89.0,24.0,5
5977859,Guinness,Best beer,35.0,4.0,9
5977867,BMO,"Bolle med ost, smør og marmelade",25.0,6.0,32
5977869,Sandwich,false,60.0,79.0,5
5977874,Tilbudsmenu 1,"8 stk Crispy ebi
8 stk California
2 stk Laks nigiri",129.0,17.0,51
5977879,Tilbudsmenu 2,"8 stk. Sparkling laks
8 stk. Laks roll
4 stk. Foraarsruller
2 stk. Tempura rejer
2 stk. Kakiyaki",189.0,13.0,96
5977950,"Sit-on-top Kajak, 2 Timer",false,125.0,4.0,5
5978141,Tilbudsmenu 3,"8 stk. Green ebi
8 stk. California
6 stk. Laks big
2 stk. Laks nigiri
2 stk. Rejer nigiri
2 stk. Tun nigiri
2 stk. Kyllingebryst
2 stk. Tempura rejer
2 stk. Laks stick",299.0,5.0,167
5978142,Tilbudsmenu 4,"1 stk. Kyllingebryst
1 stk. Laks stick
1 stk. Asparges i bacon
1 stk. Kyllingekeaboller
4 stk. Tempura rejer
4 stk. Foraarsruller
8 stk. Red dragon
8 stk. Alaska
8 stk. Hawaii
6 stk. Ebi big
2. Stk laks nigiri
2 stk. Laks flamberet nigiri",399.0,16.0,238
5978167,Efterladt sushi,Efter 5 stykker sushi koster det 10kr. Pr. Stykke efterladt,10.0,59.0,59
5978224,Carpaccio,"Med trøffel vinegrette, parmesan, oliven, demi dry tomat",125.0,9.0,56
5978227,Pasta,"Med morkel sauce, grøntsager, sprød parmesan",225.0,58.0,44
5978228,Rødbede Bøf,"Grøntsags bearnaise, grøntsager, kartoffel",245.0,24.0,42
5978229,Entrecote 200g,false,275.0,96.0,5
5978230,Oksemørbrad 200g,false,315.0,165.0,5
5978231,Ribeye 300g,false,335.0,116.0,5
5978232,Kalve Entrecote 200g,false,275.0,85.0,5
5978233,Lammeculotte med Rosmarin Ssauce,false,275.0,88.0,5
5978234,Svampe Farseret Perlehøne,false,265.0,70.0,5
5978285,Marineret Sild,Røget laks med peberrods creme,195.0,,30
5978286,Kartoffel med Bacon,Roastbeef med pickles,195.0,,21
5978289,Menuiere Stegt Fiske Filet,Med persille kartofler og kryddersmør,195.0,98.0,37
5978290,Varmrøget Laks,"Sprøde salater, dildcreme, brød",145.0,112.0,31
5978291,Gedeost med Pesto i Fillodej,På salat Provencale,145.0,43.0,19
5978292,Cæsar Salat med Grillet Kyllingebryst,"Parmesan, crouton",145.0,144.0,17
5978294,Linse Burger,"Med Ost, salat, agurk, tomat, løg.",165.0,10.0,34
5978298,BB Burger,"Ost, bacon, glaseret løg, grønt, fritter, mayo",165.0,231.0,46
5978299,Steak Frites,"Entrecote, fritter, bearnaise, salat",245.0,58.0,36
5978307,Cremant de Limoux Brut,"Sieur D'Arques, Limoux",445.0,8.0,22
5978308,Brut Champagne,Champagne Thienot,995.0,,17
5978309,Les Terrasses Rose,"Fontanet, IGP Pays D'Oc",280.0,20.0,23
5978310,Rose,"Chateau Roubine, Provence",395.0,4.0,25
5978311,Sancerre Rose,Domaine Roger Champault,795.0,,23
5978312,Selection Chardonnay/Colombard,"Villa Mansay, IGP Pays D'Oc",295.0,37.0,27
5978313,Le Bordeaux Blanc,"Chateau Parenchere, Bordeaux Suprieur",395.0,17.0,37
5978314,Cotes Du Rhone Blanc,Tardieu-Laurent,525.0,3.0,15
5978315,Sauvignon Blanc DOC Selection,"Kurtatsch, Alto Adige",565.0,7.0,21
5978316,Pouilly Fume,Domaine de la Croisee,825.0,,21
5978317,Chamdonnay Estate - Sonoma,Alexander Valley Vineyards,825.0,2.0,26
5978318,Selection Syrah/Cabernet Sauvignon,"Villa Manzay, IGP Pays D'Oc",295.0,37.0,27
5978319,Cotes Du Rhone Rouge,Tardieu-Laurent,525.0,3.0,15
5978320,"Orimos Red,","Fonjoya, IGP",355.0,18.0,12
5978321,Le Bordeaux Rouge,"Ch. Parenchere, Bordeauz Superieur",425.0,10.0,34
5978322,Fleurie - Beaujolais Cru,Domaine Chanson,625.0,3.0,15
5978323,Bourgogne Savigny Les Beaune,Domaine Chanson,1295.0,,15
5978324,Brio De Cantenac Brown,"Chateau Cantenac Brown, Margaux",1255.0,1.0,31
5978325,Barbera D'Alba Ferrione,"Diego Conterno, Piemonte",575.0,11.0,24
5978326,Barolo,"Diego Conterno, Piemonte",1125.0,,24
5978327,Cabernet Sauvignon Estate - Sonoma,"Alexander Valley Vineyards, Sonoma",775.0,2.0,34
5978328,Pinot Noir Estate - Russian River,"Alexander Valley Vineyads, Sonoma",875.0,1.0,33
5978329,LBV - Late Bottled Vintage Port,"Quinta de la Rosa, Douro",585.0,,24
5978331,Hvide Asparges,Med Sauce Mousseline og håndpillet rejer,0.0,,40
5978332,Langtidstegt Kalve Culotte,"Serveret med Grillet Pak choi, karotter, forårsløg, Hertil pommes Anna og purløgs sauce",0.0,,87
5978452,Forårsruller (5 stk.),Hjemmelavet thai forårsruller. Serveres med sød chilisovs.,69.0,130.0,58
5978453,Wonton (6 stk.),Hjemmelavet friture stegte wonton med blandet fyld af kylling & reje. Serveres med sød chilisovs,69.0,25.0,96
5978454,Hot Wings (6 stk.),Hjemmelavet hot wings. Serveres med sød chilisovs,69.0,12.0,49
5978455,Store Kyllingelår (4 stk.),Thai-marinerede store kyllingelår. Vælg mellem stærk eller ikke stærk. Serveres med sød chilisovs,69.0,15.0,97
5978456,Tempura Rejer (6 stk.),Friture stegte sprøde rejer. Serveres med sød chilisovs,69.0,33.0,55
5978457,Tod Man (5 stk.),Hjemmelavet thai frikadeller. Vælg mellem fisk eller reje. Serveres med sød chilisovs eller special sovs.,69.0,12.0,105
5978458,Satay (4 stk.),Hjemmelavet karry-marineret spyd. Vælg mellem kylling eller reje. Serveres med peanut sovs.,69.0,24.0,91
5978459,Tum Yam,"Vælg mellem kylling eller reje. Indeholder champignoner, tomat, forårsløg & koriander",69.0,11.0,85
5978460,Tum Kha,"Vælg mellem kylling eller reje. Indeholder kokosmælk champignoner, tomat, forårsløg & koriander.",69.0,20.0,96
5978461,Wonton Suppe,"Wonton suppe med blandet fyld af kylling & reje. Indeholder gulerod, selleri, bønnespire, forårsløg & koriander.",69.0,18.0,112
5978462,Khao Pad (Stegte Ris),"Vælg mellem kylling, okse eller reje. Indeholder æg, broccoli, gulerod, løg & forårsløg.",119.0,66.0,88
5978463,Pad See Ew (Stegte Risnudler),"Vælg mellem kylling, okse eller reje. Indeholder æg, broccoli, gulerod, løg & forårsløg",119.0,68.0,87
5978464,Pad Thai,"Vælg mellem kylling, okse eller reje. Indeholder æg, bønnespirer, peanuts, purløg, forårsløg & koriander",119.0,103.0,104
5978465,Pad Ba Mee (Stegte Ægnudler),"Vælg mellem kylling, okse eller reje. Indeholder æg, broccoli, peberfrugt, løg & forårsløg",119.0,42.0,90
5978466,Pad Kee Maow (Stegte Risnudler),"Vælg mellem kylling, okse eller reje. Indeholder kha-chai, thai basilikum, thai aubergine, kaffir limeblade & peber",119.0,27.0,115
5978467,Pad Jae (Vegetar),"Indeholder tofu, broccoli, champignoner, peberfrugt, gulerod, løg & forårsløg.",119.0,14.0,78
5978468,Pad Namman Hoi,"Vælg mellem kylling, okse eller reje. Indeholder champignon, broccoli, peberfrugt, løg & forårsløg.",119.0,42.0,99
5978469,Pad Biaw Wan,"Vælg mellem kylling, okse eller reje. Indeholder ananas, tomat, agurk, peberfrugt, løg & forårsløg",119.0,8.0,98
5978470,Pad Met Mamuarg (Stegt Cashewnød),"Vælg mellem kylling, okse eller reje. Indeholder ananas, babymajs, peberfrugt, gulerod, løg & forårsløg",119.0,23.0,103
5978471,Pad Krapaw,"Vælg mellem kylling, okse eller reje. Indeholder thai basilikum, lange bønner, peberfrugt & forårsløg.",119.0,40.0,102
5978472,Som Dam,"Papaya Salat Indeholder papaya, lange bønner, tomat, peanuts, tørret rejer",99.0,28.0,74
5978473,Gaung Dang (Rød Karry),"Vælg mellem kylling, okse, reje eller and. Indeholder sød basilikum, thai aubergine, bambus & peberfrugt",119.0,102.0,104
5978474,Gaung Galé (Gul Karry),"Vælg mellem kylling, okse, reje eller and. Indeholder gulerod, løg & forårsløg",119.0,18.0,78
5978475,Gaung Kiew Wan (Grøn Karry),"Vælg mellem kylling, okse, reje eller and. Indeholder sød basilikum, thai aubergine, bambus & peberfrugt",119.0,35.0,104
5978476,Panang,"Vælg mellem kylling eller okse. Indeholder kha-chai, keffir limeblade & peberfrugt.",119.0,60.0,83
5978477,Massaman,"Vælg mellem kylling, okse, reje eller and. Indeholder kartofler, løg, forårsløg, peanuts & cashewnødder.",119.0,32.0,104
5978478,Gaung Baa (Jungle Karry),"Vælg mellem kylling, okse, reje eller and. Indeholder kha-chai, thai basilikum, thai aubergine, keffir limeblade, bambus, babymajs & peber",119.0,13.0,138
5978557,Margherita,"Tomato sauce, mozzarella, fresh basil",87.0,675.0,37
5978558,Napolitana,"Tomato sauce, mozzarella, capers, anchovies",107.0,87.0,43
5978559,Vegetariana (V),"Tomato sauce, mozzarella, grilled vegetables, fresh cherry tomatoes, rucola",112.0,155.0,75
5978560,Parma,"Tomato sauce, mozzarella, crudo parma [D.O.C.], rucola, parmigiano [D.O.C.]",127.0,358.0,75
5978561,Tuna,"Tomato sauce, mozzarella, tuna, red onions, black olives",115.0,80.0,56
5978562,Caprese (V),"Tomato sauce, mozzarella, fresh cherry tomatoes, buffalo mozzarella, pesto, fresh basil",122.0,438.0,87
5978563,Funghi (V),"Tomato sauce, mozzarella, champignon mushrooms, mixed mushrooms [porcini], truffle oil",105.0,214.0,86
5978564,Capricciosa,"Tomato sauce, mozzarella, champignon mushrooms, ham",114.0,364.0,51
5978565,Bresaola,"Tomato sauce, mozzarella, bresaola [beef meat], rucola, parmigiano [D.O.C.]",127.0,196.0,75
5978566,Calzone (Folded Pizza),"Tomato sauce, mozzarella, champignon mushrooms, mixed mushrooms [porcini], ham",112.0,82.0,78
5978567,Gorgonzola,"Tomato sauce, mozzarella, gorgonzola [D.O.C.], crudo parma [D.O.C.]",123.0,166.0,67
5978568,Quattro Stagioni,"Tomato sauce, mozzarella, ham, artichokes, black olives, champignon mushrooms",124.0,199.0,77
5978569,Salame,"Tomato sauce, mozzarella, Italian salami",115.0,428.0,40
5978570,Pepperoni,"Tomato sauce, mozzarella, pepperoni",115.0,776.0,35
5978571,Quattro Formaggi (V) (D.O.C),"Tomato sauce, mozzarella, scamorza, gorgonzola, parmigiano",123.0,131.0,58
5978572,Melazana (V),"Tomato sauce, mozzarella, eggplants, artichokes, rucola, parmigiano [D.O.C.]",119.0,135.0,76
5978573,Marinara,"Tomato sauce, anchovies, extra virgin olive oil, oregano, garlic oil",98.0,47.0,68
5978574,Bella,"Tomato sauce, mozzarella, ham",99.0,178.0,29
5978575,N'Duja,"Tomato sauce, mozzarella, n’duja [spicy calabrese sausage], gorgonzola [D.O.C.]",117.0,167.0,79
5978576,Calabrese,"Tomato sauce, mozzarella, smoked scamorza, grilled eggplants, n’duja [spicy calabrese sausage], fresh basil",117.0,111.0,107
5978577,Patatina,"Mozzarella, thin-sliced potatoes, rosemary",105.0,250.0,42
5978578,Tartufo (V),"Mozzarella, mixed mushrooms [porcini], truffle oil",111.0,107.0,50
5978579,Mascarpone (V),"Mozzarella, ricotta, thin-sliced potatoes, spinach",112.0,230.0,50
5978580,Mortadella,"Mozzarella, mortadella, parmigiano, truffle oil",116.0,121.0,47
5978581,Broccolini,"Mozzarella, broccolini on garlic, salsiccia, chili flakes",112.0,61.0,57
5978582,Norcia,"Mozzarella, salsiccia, mixed mushrooms [porcini], truffle",117.0,75.0,57
5978583,Rustica,"Mozzarella, salsiccia, thin-sliced potatoes, red onions, rosmarin",112.0,171.0,65
5978584,Panino Caprese,"Buffalo mozzarella, fresh cherry tomatoes, rucola",80.0,117.0,49
5978585,Panino Parma,"Buffalo mozzarella, crudo parma, fresh cherry tomatoes, rucola",85.0,150.0,62
5978586,Panino Bresaola,"Buffalo mozzarella, bresaola, fresh cherry tomatoes, rucola",87.0,73.0,59
5978587,Panino Salami,"Buffalo mozzarella, salami, fresh cherry tomatoes, rucola",85.0,116.0,57
5978588,Panino Tuna (V),"Buffalo mozzarella, tuna, red onions, fresh cherry tomatoes, extra virgin olive oil, rucola",85.0,61.0,91
5978589,Panino Mortadella,"Buffalo mozzarella, mortadella, fresh cherry tomatoes, rucola",85.0,113.0,61
5978590,Panino Ham,"Buffalo mozzarella, ham, fresh cherry tomatoes, rucola",85.0,101.0,54
5978591,Carbonara,"Pancetta guanciale, egg yolks, parmigiano",95.0,248.0,41
5978592,Penne All'Arrabbiata,"Tomato, garlic oil, chili flakes",90.0,103.0,32
5978594,Penne Al Tartufo,"Panna, truffle, champignon mushrooms, salsiccia, parmigiano, black pepper, extra virgin olive oil",95.0,155.0,97
5978595,Pasta Norma,"penne, grilled eggplants, tomato sauce, ricotta, garlic oil, fresh basil, extra virgin olive oil",95.0,122.0,96
5978596,Caprese salad,"Rucola, buffalo mozzarella, fresh cherry tomatoes, pesto",70.0,63.0,56
5978597,Vegetariana salad,"Rucola, eggplants, zucchini, peppers, artichokes, black olives, fresh cherry tomatoes",80.0,59.0,85
5978598,Antipasto Misto,"Rucola, black olives, artichokes, fresh cherry tomatoes, crudo parma, salami, buffalo mozzarella, extra virgin olive oil",90.0,36.0,120
5978601,Tiramisu,"Homemade classic with mascarpone, ladyfingers,espresso, cocoa powder",40.0,193.0,68
5978801,1. Rist med brød,false,32.0,109.0,5
5978833,Te 50g 28,false,28.0,23.0,5
5978896,50. Ribben Sandwich,false,45.0,9.0,5
5978952,(1) Sodavand /Øl,false,0.0,228.0,5
5978958,IS,false,0.0,97.0,5
5978960,Cigareter,false,0.0,34.0,5
5978962,MAD,false,0.0,187.0,5
5978974,Tomatjuice,false,20.0,65.0,5
5979013,Kinderaeg,"6x licor 43, cocio og flodeskum",200.0,24.0,31
5979387,Vin,false,289.0,3.0,5
5979798,Mad,false,40.0,42.0,5
5979829,Mørbrad ala creme,false,139.0,5.0,5
5979830,Dansk bøf,false,139.0,6.0,5
5979969,KK,kasmier halsterklaade,0.0,,21
5980005,Voksen,Alder 26-66 år,100.0,,14
5980054,Cremant De Limouz Brut,"Sieur D'Arques, Limoux",445.0,,22
5980055,Brut Champagne,Champagne Thienot,995.0,,17
5980056,Les Terrasses Rose,"Fontanet, IGP Pays D;Oc",280.0,,23
5980057,"Rose ""R"" Roubine","Chateau Roubine, Provence",395.0,,25
5980058,Sancerre Rose,Domaine Roger Champault,795.0,,23
5980059,Selection Chardonnay/ Colombard,"Villa Mansy, IGP Pays D'Oc",295.0,,26
5980060,Le Bordeaux Blanc,"Chateau Parenchere, Bordeaux Superieur",395.0,,38
5980061,Cotes Du Rhone Blanc,Tardieu-Laurent,525.0,,15
5980062,Sauvignon Blanc DOC Selection,"Kurtatsch, Alto Adige",565.0,,21
5980063,"Pouilly Fume ""Magma""",Domaine De La Croisee,825.0,,21
5980064,Chardonnay Estate - Sonoma,Alezander Valley Vineyards,825.0,,26
5980065,SelectionSyrah/Cabernet Sauvignon,"Villa Manzay, IGP Pays D'Oc",295.0,,27
5980066,Cotes Du Rhone Rouge,Tardieu-Laurent,525.0,,15
5980067,"Orimos Red, ""GSM""","Fonjoys, IGP",355.0,,12
5980068,Le Bordeaux Rouge,"Ch. Parenchere, Bordeaux Superieur",425.0,,34
5980069,Fleurie - Beaujolais Cru,Domaine Chanson,625.0,,15
5980070,Bourgogne Saivigny Les Beaune,Domaine Chanson,1295.0,,15
5980071,Brip de Cantenac Brown,"Chateau Cantenac Brown, Margaux",1255.0,,31
